movieCd,salesAcc,audiAcc,movieNm_box,actors,directors,genres,nations,repNationNm,productionCompanies
20155423,1032362552,128011,시카리오: 암살자의 도시,에밀리 블런트|베니시오 델 토로|조슈 브롤린,드니 빌뇌브,범죄|미스터리|스릴러,미국,,
20155441,154626200,20418,몬스터 헌트,백백하|탕웨이|정백연|증지위|오군여,라맨 허,판타지|액션|어드벤처,중국,,
20155501,14815047568,1947408,주토피아,지니퍼 굿윈|제이슨 베이트먼|샤키라,리치 무어|바이론 하워드,애니메이션|액션|어드벤처,미국,,
20155547,26386900,3303,슬리핑 위드 아더 피플,알리슨 브리|제이슨 서디키스|아만다 피트|아담 스콧,레슬리 헤드랜드,코미디|멜로/로맨스,미국,,
20155562,283424619,36713,아델라인 : 멈춰진 시간,블레이크 라이블리|미치엘 휘즈먼|캐시 베이커,리 톨랜드 크리거,판타지|멜로/로맨스,미국,,
20155563,4153788727,554797,어린왕자,제프 브리지스|레이첼 맥아담스|매켄지 포이|마리옹 꼬띠아르|제임스 프랭코,마크 오스본,애니메이션|판타지|어드벤처,프랑스,,
20155601,275989600,36678,바다 탐험대 옥토넛 스페셜,하성용|정재헌|엄상현|윤승희|김정은,니키 팰런,애니메이션,영국,,
20155639,380162881,49159,더 비지트,디애너 듀나건|피터 맥로비|에드 옥슨볼드|올리비아 데종,M. 나이트 샤말란,스릴러|공포(호러),미국,,
20155646,281292200,35202,위아 유어 프렌즈,잭 에프런|에밀리 라타이코프스키,맥스 조셉,드라마|멜로/로맨스,미국|영국|프랑스,,
20155690,529849100,74371,프리덤,쿠바 구딩 주니어|베르나르드 포처|윌리엄 새들러,피터 쿠센스,드라마|가족,미국,,
20155702,22794542937,2747170,앤트맨,폴 러드|마이클 더글라스|에반젤린 릴리|코리 스톨,페이튼 리드,액션|SF,미국|영국,,
20155740,79275000,10705,아이돌 마스터 무비 : 빛의 저편으로!,,니시고리 아츠시,애니메이션,일본,,
20155761,1556152200,211454,명탐정 코난 : 코난 실종사건 - 사상 최악의 이틀,,야마모토 야스이치로,애니메이션|어드벤처|스릴러,일본,,
20155826,2631723505,341667,치외법권,임창정|최다니엘|나현정|임은경|김지은,신동엽,액션,한국,,(주)유니프로|(주)스톰픽쳐스코리아
20155874,836871789,109690,미라클 벨리에,로앤 에머라|카린 비아르|프랑소아 다미앙|에릭 엘모스니노,에릭 라티고,드라마,프랑스,,
20155881,1742677700,237667,오즈의 마법사: 돌아온 도로시,레아 미셸|패트릭 스튜어트|휴 댄시|댄 애크로이드,윌 핀|댄 세인트 피에르,애니메이션|판타지|뮤지컬|어드벤처|가족,미국,,
20156007,5589985903,680801,인페르노,톰 행크스|펠리시티 존스|벤 포스터|이르판 칸|오마 사이,론 하워드,미스터리|스릴러,미국|일본|터키|헝가리,,
20156063,558731600,69610,룸,브리 라슨|제이콥 트렘블레이|조안 알렌,레니 에이브러햄슨,드라마,아일랜드|캐나다,,
20156080,21049000,2801,나쁜놈은 죽는다,손예진|진백림|신현준|박철민|장광,손호,코미디|액션,중국|한국,,(주)케이알씨지|(유)조이앤시네마
20156082,17671996455,2298319,마이펫의 이중생활,스티브 쿠건|엘리 켐퍼|레이크 벨|데이너 카비|케빈 하트,크리스 리노드,애니메이션|코미디|가족,미국,,
20156102,214138100,26754,바닷마을 다이어리,아야세 하루카|나가사와 마사미|카호|히로세 스즈|카세 료,고레에다 히로카즈,드라마,일본,,
20156161,1961753200,259382,백 투 더 비기닝,조니 웨스턴|소피아 블랙 디엘리아|샘 러너|앨런 에반젤리스타|버지니아 가드너,딘 이스라엘리트,SF|스릴러,미국,,
20156250,50763391253,6482967,인천상륙작전,이정재|이범수|리암 니슨|진세연|정준호,이재한,전쟁|드라마,한국,,(주)태원엔터테인먼트
20156275,445520100,58177,파더 앤 도터,아만다 사이프리드|러셀 크로우|아론 폴,가브리엘 무치노,드라마,미국|이탈리아,,
20156281,177075400,21849,성실한 나라의 앨리스,이정현|이준혁|이해영|서영화|동방우,안국진,드라마,한국,,한국영화아카데미
20156301,503006654,62800,다크 플레이스,샤를리즈 테론|니콜라스 홀트|클로이 모레츠|제니퍼 피어스 매서스,질스 파겟-브레너,드라마|미스터리|스릴러,미국|영국|프랑스,,
20156321,293507400,39831,약장수,김인권|박철민|이주실|박혜진|장소연,조치언,드라마,한국,,(주)26컴퍼니
20156360,297461000,42548,개구리왕국,,넬슨 신,애니메이션|어드벤처,중국,,
20156383,410240800,57703,아더와 미니모이 3: 두 세계의 전쟁,프레디 하이모어|미아 패로우|페니 밸포어,뤽 베송,애니메이션,프랑스,,
20156402,4597958454,570710,채피,휴 잭맨|샬토 코플리|시고니 위버|데브 파텔,닐 블롬캠프,액션|스릴러,미국,,
20156441,922738100,122124,최강전사 미니특공대 : 새로운 악당의 습격,엄상현|전태열|신용우,이영준,애니메이션,한국,,(주)에스에이엠지엔터테인먼트
20156553,354542100,48056,비밀,성동일|김유정|손호준|임형준|서예지,이동하|박은경,미스터리|드라마,한국,,영화사 도로시(주)|(주)에스에이치기획
20156557,19287466873,2469631,탐정 : 더 비기닝,권상우|성동일|박해준|이승준|조복래,김정훈,코미디|범죄,한국,,(주)크리픽쳐스
20156559,3522609748,469479,계춘할망,윤여정|김고은|김희원|신은정|최민호,창,가족|드라마,한국,,지오엔터테인먼트|(주)퍼플캣츠필름|(주)빅스토리픽쳐스
20156564,82893057008,10295654,부산행,공유|정유미|마동석|김수안|최우식,연상호,액션|스릴러,한국,,(주)영화사레드피터
20156570,353893400,43622,크림슨 피크,톰 히들스턴|제시카 차스테인|미아 와시코브스카|찰리 허냄,길예르모 델 토로,판타지|스릴러,미국,,
20156704,412058300,54112,드래곤 블레이드,성룡|존 쿠삭|애드리언 브로디|최시원,이인항,액션|어드벤처,중국,,
20156748,4746978402,652501,열정같은소리하고있네,정재영|박보영|오달수|배성우|류덕환,정기훈,드라마,한국,,반짝반짝영화사(주)
20156749,1347999100,167144,19곰 테드 2,마크 월버그|세스 맥팔레인|아만다 사이프리드|모건 프리먼|리암 니슨,세스 맥팔레인,코미디,미국,,
20156807,2769355900,373377,뽀로로 극장판 컴퓨터 왕국 대모험,이선|이미자|함수정|홍소영|정미숙,박영균,애니메이션,한국,,(주)오콘
20156841,5268919900,685942,신데렐라,릴리 제임스|리처드 매든|케이트 블란쳇|헬레나 본햄 카터|홀리데이 그레인저,케네스 브래너,멜로/로맨스,미국,,
20156904,208174900,27206,추억의 마니,,요네바야시 히로마사,애니메이션,일본,,
20156970,912099174,115589,심야식당,코바야시 카오루|오다기리 죠|타카오카 사키,마츠오카 조지,드라마,일본,,
20156977,551762035,71044,위자,올리비아 쿡|더글라스 스미스,스틸즈 화이트,미스터리|공포(호러),미국,,
20157001,62696300,8221,트레이서,테일러 로트너|마리 아브게로폴로스,다니엘 벤마요,액션,미국,,
20157021,210253161,29228,"땡큐, 대디",자크 검블린|알렉산드라 라미,닐스 타베니어,드라마,프랑스,,
20157041,2267970595,286202,런 올 나이트,리암 니슨|조엘 킨나만|에드 해리스|커먼|제네시스 로드리게스,자움 콜렛 세라,액션|스릴러,미국,,
20157065,396129800,52455,맥베스,마이클 패스벤더|마리옹 꼬띠아르,저스틴 커젤,드라마,영국|프랑스|미국,,
20157096,443832200,59715,보루토 - 나루토 더 무비,산페이 유코|키쿠치 코코로|타케우치 준코|스기야마 노리아키|키지마 류이치,야마시타 히로유키,애니메이션,일본,,
20157121,316455143,42960,송 원,앤 해서웨이|자니 플린,케이트 베커-플로이랜드,드라마|멜로/로맨스,미국,,
20157175,1290028816,173321,괴물의 아이,야쿠쇼 코지|미야자키 아오이|소메타니 쇼타|히로세 스즈,호소다 마모루,애니메이션|판타지|어드벤처,일본,,
20157191,29151500,5006,위선자들,권민중|김정균|장두이|최할리|신소미,김진홍,드라마,한국,,(주)영화사메이플러스
20157197,913635800,119264,라스트 위치 헌터,빈 디젤|일라이저 우드|로즈 레슬리|마이클 케인,브렉 에이즈너,액션|어드벤처|판타지,미국,,
20157394,243604843,29355,팔로우,마이카 먼로|키어 길크리스|다니엘 조바토|제이크 웨어리,데이빗 로버트 밋첼,공포(호러),미국,,
20157421,90847600,12022,뷰티풀 라이,리즈 위더스푼|아놀드 오셍|게르 두아니|엠마뉴엘 잘,필리프 팔라도,드라마,미국,,
20157432,14076319930,1791902,007 스펙터,다니엘 크레이그|레아 세이두|크리스토프 왈츠|모니카 벨루치,샘 멘데스,액션|어드벤처|범죄|스릴러,영국|미국,,
20157464,12222775968,1581593,더 폰,손현주|엄지원|배성우|이철민|노정의,김봉주,스릴러|액션,한국,,(주)미스터로맨스
20157465,8059424252,1040536,그놈이다,주원|유해진|이유영|류혜영|서현우,윤준형,스릴러,한국,,상상필름(주)|(주)브라더픽처스
20157466,3492006760,472328,"로봇, 소리",이성민|이희준|이하늬|김원해|채수빈,이호재,드라마,한국,,(주)영화사 좋은날|(주)디씨지플러스
20157501,2582416529,316746,극적인 하룻밤,윤계상|한예리|박효주|조복래|박병은,하기호,멜로/로맨스|코미디,한국,,(주)연우무대|(주)인사이드픽쳐스
20157531,3006485500,396718,판타스틱 4,마일즈 텔러|케이트 마라|제이미 벨|마이클 B. 조던,조쉬 트랭크,액션|판타지|SF,미국,,
20157584,148559700,20418,윈드랜드,김경희|탁원정|권문정|박상훈|윤세웅,세르지오 맨피오,애니메이션,이탈리아,,
20157587,178273700,23155,파울볼,김성근|조진웅|이상훈|이상훈|박지은,김보경|조정래,다큐멘터리,한국,,(주)티피에스컴퍼니
20157782,153701100,20364,신은 죽지 않았다,쉐인 하퍼|케빈 소르보|트리샤 라파체|코리 올리버|하딜 싯투,해롤드 크론크,드라마,미국,,
20157881,45668460107,5761727,미션 임파서블: 로그네이션,톰 크루즈|제레미 레너|사이먼 페그|알렉 볼드윈|레베카 퍼거슨,크리스토퍼 맥쿼리,액션|스릴러|어드벤처,미국,,
20157883,629307900,85376,극장판 파워레인저 트레인포스 VS 다이노포스 THE MOVIE,시손 쥰|세키네 츠토무,와타나베 카츠야,액션|SF,일본,,
20157904,814728065,105049,더 건맨,숀 펜|하비에르 바르뎀|이드리스 엘바|레이 윈스톤|마크 라이런스,피에르 모렐,액션|스릴러,프랑스|스페인|영국,,
20157986,32466488,4255,검은손,김성수|한고은|배그린|신정선|이철민,박재식,공포(호러),한국,,골든타이드픽처스(주)
20158062,525351600,73797,숀더쉽,,마크 버튼|리처드 스타잭,애니메이션|어드벤처|코미디,영국|프랑스,,
20158069,1571597700,217418,노아의 방주: 남겨진 녀석들,김하영|배진홍|윤세웅,토비 젠켈,애니메이션,독일|벨기에|룩셈부르크|아일랜드,,
20158082,17720000,3506,투캅스 인 파리,오마 사이|로랑 라피트,다비드 샤혼,액션|코미디|범죄,프랑스,,
20158091,279850600,38432,유고와 라라: 하늘고래와 구름섬 대모험,이재현|박리나|홍진욱|임채헌|윤세웅,왕운비,애니메이션,중국,,
20158241,5376083947,679870,픽셀,아담 샌들러|케빈 제임스|미셸 모나한|피터 딘클리지|애슐리 벤슨,크리스 콜럼버스,액션|어드벤처,미국,,
20158242,749844000,93683,무서운 이야기 3 : 화성에서 온 소녀,임슬옹|경수진|박정민|홍은희|차지연,민규동|김곡|김선|백승빈,공포(호러),한국,,(주)수필름
20158428,624140600,87174,빌리와 용감한 녀석들 3,엄상현|조현정,척 파워스,애니메이션|어드벤처,미국,,
20158461,998531500,138052,짱구는 못말려 극장판 : 정면승부! 로봇아빠의 역습,김연우,타카하시 와타루,애니메이션|코미디|어드벤처,일본,,
20158481,879676100,111449,퇴마: 무녀굴,김성균|유선|천호진|차예련|김혜성,김휘,공포(호러)|스릴러,한국,,(주)케이프로덕션|플로우식스(주)|버티고필름
20158482,7239310589,952809,동주,강하늘|박정민|김인우|최홍일|김정팔,이준익,드라마,한국,,(주) 루스이소니도스
20158504,10222000,2057,맛있는 택배,송기준|이예은|이원|윤원선|이성민,기대호,멜로/로맨스,한국,,(주)로드하우스
20158561,474105359,58617,기생수 파트2,소메타니 쇼타|아베 사다오|후카츠 에리|하시모토 아이,야마자키 타카시,SF|스릴러,일본,,
20158621,16418490058,2069785,스파이,주드 로|제이슨 스타뎀|멜리사 맥카시,폴 페이그,액션|코미디,미국,,
20158643,26298500,4218,뱀파이어 아카데미,조이 도이치|루시 프라이|다닐라 코즈로브스키,마크 워터스,액션|코미디|판타지,미국|영국|루마니아,,
20158670,425073087,53093,위아영,벤 스틸러|나오미 왓츠|아만다 사이프리드|아담 드라이버,노아 바움백,코미디|드라마,미국,,
20158682,39878500,5397,꾸루꾸루와 친구들: 무지개 나무의 비밀,서유리,문제대,애니메이션,한국,,(주)팡고엔터토이먼트
20158703,153850513,21255,트래쉬,루니 마라|마틴 쉰|릭슨 테베즈|와그너 모라|셀튼 멜로,스티븐 달드리,어드벤처|드라마|스릴러,미국,,
20158704,1624146341,216843,언프렌디드: 친구삭제,샐리 헤닝|모세 제이콥 스톰|윌 펠츠|헤더 소서맨,레오 가브리아제,공포(호러)|스릴러,미국,,
20158841,9389000,1846,타이거 마운틴,양가휘|장한위,서극,전쟁,중국,,
20158885,327632900,39956,이웃집에 신이 산다,브누와 뽀엘부르드|욜랭드 모로|까뜨린느 드뇌브,자코 반 도마엘,코미디,벨기에|프랑스|룩셈부르크,,
20158981,15644000,2234,하나와 앨리스: 살인사건,아오이 유우|스즈키 안,이와이 슌지,애니메이션,일본,,
20158982,292185300,37584,트릭,이정진|강예원|김태훈|선동혁|이희진,이창열,스릴러|드라마,한국,,엘씨오픽쳐스
20159001,208898300,26529,라자루스,올리비아 와일드|에반 피터스|마크 듀플라스,데이빗 겔브,공포(호러),미국,,
20159058,17025325033,2111217,도리를 찾아서,엘렌 드제너스|알버트 브룩스|다이안 키튼,앤드류 스탠튼,애니메이션|어드벤처|코미디,미국,,
