boxofficeType,showRange,showRange_start,showRange_end,rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm_box,openDt_box,targerDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,days_after_open,상영지속일수,movieNm_detail,movieNmEn,movieNmOg,showTm,prdtYear,openDt_detail,prdtStatNm,typeNm,repNationNm,repGenreNm,watchGradeNm,genres,nations,directors,actors,productionCompanies,distributors
일별 박스오피스,20230106~20230106,2023-01-06,2023-01-06,5,5,0,OLD,20215315,스위치,2023-01-04,2023-01-06,273529199,7.1,42202779,18.2,1132230074,27877,3370,13.8,117286,872,3004,2,21,스위치,SWITCH,,112,2021,20230104,개봉,장편,,,,기타,한국,마대윤,권상우|오정세|이민정|박소이|김준,(주)하이브미디어코프,롯데컬처웍스(주)롯데엔터테인먼트
일별 박스오피스,20230107~20230107,2023-01-07,2023-01-07,5,5,0,OLD,20215315,스위치,2023-01-04,2023-01-07,574826971,7.1,301297772,110.2,1707057045,56582,28705,103.0,173868,906,2912,3,21,스위치,SWITCH,,112,2021,20230104,개봉,장편,,,,기타,한국,마대윤,권상우|오정세|이민정|박소이|김준,(주)하이브미디어코프,롯데컬처웍스(주)롯데엔터테인먼트
일별 박스오피스,20230108~20230108,2023-01-08,2023-01-08,5,5,0,OLD,20215315,스위치,2023-01-04,2023-01-08,520628516,7.0,-54198455,-9.4,2227685561,50992,-5590,-9.9,224860,912,2798,4,21,스위치,SWITCH,,112,2021,20230104,개봉,장편,,,,기타,한국,마대윤,권상우|오정세|이민정|박소이|김준,(주)하이브미디어코프,롯데컬처웍스(주)롯데엔터테인먼트
일별 박스오피스,20230109~20230109,2023-01-09,2023-01-09,5,5,0,OLD,20215315,스위치,2023-01-04,2023-01-09,158312176,6.8,-362316340,-69.6,2385997737,16435,-34557,-67.8,241295,800,2461,5,21,스위치,SWITCH,,112,2021,20230104,개봉,장편,,,,기타,한국,마대윤,권상우|오정세|이민정|박소이|김준,(주)하이브미디어코프,롯데컬처웍스(주)롯데엔터테인먼트
일별 박스오피스,20230110~20230110,2023-01-10,2023-01-10,5,5,0,OLD,20215315,스위치,2023-01-04,2023-01-10,176339877,7.9,18027701,11.4,2562337614,20109,3674,22.4,261404,831,2470,6,21,스위치,SWITCH,,112,2021,20230104,개봉,장편,,,,기타,한국,마대윤,권상우|오정세|이민정|박소이|김준,(주)하이브미디어코프,롯데컬처웍스(주)롯데엔터테인먼트
일별 박스오피스,20230111~20230111,2023-01-11,2023-01-11,5,5,0,OLD,20215315,스위치,2023-01-04,2023-01-11,131358252,6.0,-44981625,-25.5,2693695866,14695,-5414,-26.9,276099,748,2063,7,21,스위치,SWITCH,,112,2021,20230104,개봉,장편,,,,기타,한국,마대윤,권상우|오정세|이민정|박소이|김준,(주)하이브미디어코프,롯데컬처웍스(주)롯데엔터테인먼트
일별 박스오피스,20230112~20230112,2023-01-12,2023-01-12,5,5,0,OLD,20215315,스위치,2023-01-04,2023-01-12,108978552,5.4,-22379700,-17.0,2802674418,12008,-2687,-18.3,288107,726,1963,8,21,스위치,SWITCH,,112,2021,20230104,개봉,장편,,,,기타,한국,마대윤,권상우|오정세|이민정|박소이|김준,(주)하이브미디어코프,롯데컬처웍스(주)롯데엔터테인먼트
일별 박스오피스,20230113~20230113,2023-01-13,2023-01-13,5,5,0,OLD,20215315,스위치,2023-01-04,2023-01-13,134161437,4.8,25182885,23.1,2936835855,14587,2579,21.5,302694,738,2022,9,21,스위치,SWITCH,,112,2021,20230104,개봉,장편,,,,기타,한국,마대윤,권상우|오정세|이민정|박소이|김준,(주)하이브미디어코프,롯데컬처웍스(주)롯데엔터테인먼트
일별 박스오피스,20230114~20230114,2023-01-14,2023-01-14,5,5,0,OLD,20215315,스위치,2023-01-04,2023-01-14,276073942,4.4,141912505,105.8,3212909797,29376,14789,101.4,332070,733,2073,10,21,스위치,SWITCH,,112,2021,20230104,개봉,장편,,,,기타,한국,마대윤,권상우|오정세|이민정|박소이|김준,(주)하이브미디어코프,롯데컬처웍스(주)롯데엔터테인먼트
일별 박스오피스,20230115~20230115,2023-01-15,2023-01-15,5,5,0,OLD,20215315,스위치,2023-01-04,2023-01-15,242257572,4.3,-33816370,-12.2,3455167369,25863,-3513,-12.0,357933,714,1972,11,21,스위치,SWITCH,,112,2021,20230104,개봉,장편,,,,기타,한국,마대윤,권상우|오정세|이민정|박소이|김준,(주)하이브미디어코프,롯데컬처웍스(주)롯데엔터테인먼트
일별 박스오피스,20230116~20230116,2023-01-16,2023-01-16,6,6,-1,OLD,20215315,스위치,2023-01-04,2023-01-16,65156974,3.8,-177100598,-73.1,3520324343,7028,-18835,-72.8,364961,619,1551,12,21,스위치,SWITCH,,112,2021,20230104,개봉,장편,,,,기타,한국,마대윤,권상우|오정세|이민정|박소이|김준,(주)하이브미디어코프,롯데컬처웍스(주)롯데엔터테인먼트
일별 박스오피스,20230117~20230117,2023-01-17,2023-01-17,6,6,0,OLD,20215315,스위치,2023-01-04,2023-01-17,63074485,3.7,-2082489,-3.2,3583398828,6921,-107,-1.5,371882,621,1517,13,21,스위치,SWITCH,,112,2021,20230104,개봉,장편,,,,기타,한국,마대윤,권상우|오정세|이민정|박소이|김준,(주)하이브미디어코프,롯데컬처웍스(주)롯데엔터테인먼트
일별 박스오피스,20230118~20230118,2023-01-18,2023-01-18,10,10,-4,OLD,20215315,스위치,2023-01-04,2023-01-18,14700200,0.6,-48374285,-76.7,3598099028,1650,-5271,-76.2,373532,180,333,14,21,스위치,SWITCH,,112,2021,20230104,개봉,장편,,,,기타,한국,마대윤,권상우|오정세|이민정|박소이|김준,(주)하이브미디어코프,롯데컬처웍스(주)롯데엔터테인먼트
일별 박스오피스,20230119~20230119,2023-01-19,2023-01-19,10,10,0,OLD,20215315,스위치,2023-01-04,2023-01-19,19619899,0.9,4919699,33.5,3617718927,2501,851,51.6,376033,185,342,15,21,스위치,SWITCH,,112,2021,20230104,개봉,장편,,,,기타,한국,마대윤,권상우|오정세|이민정|박소이|김준,(주)하이브미디어코프,롯데컬처웍스(주)롯데엔터테인먼트
일별 박스오피스,20230120~20230120,2023-01-20,2023-01-20,10,10,0,OLD,20215315,스위치,2023-01-04,2023-01-20,29515395,0.9,9895496,50.4,3647234322,3830,1329,53.1,379863,200,391,16,21,스위치,SWITCH,,112,2021,20230104,개봉,장편,,,,기타,한국,마대윤,권상우|오정세|이민정|박소이|김준,(주)하이브미디어코프,롯데컬처웍스(주)롯데엔터테인먼트
일별 박스오피스,20230121~20230121,2023-01-21,2023-01-21,9,9,1,OLD,20215315,스위치,2023-01-04,2023-01-21,56443595,1.0,26928200,91.2,3703677917,6928,3098,80.9,386791,201,405,17,21,스위치,SWITCH,,112,2021,20230104,개봉,장편,,,,기타,한국,마대윤,권상우|오정세|이민정|박소이|김준,(주)하이브미디어코프,롯데컬처웍스(주)롯데엔터테인먼트
일별 박스오피스,20230122~20230122,2023-01-22,2023-01-22,7,7,2,OLD,20215315,스위치,2023-01-04,2023-01-22,86460395,1.2,30016800,53.2,3790138312,9740,2812,40.6,396531,203,422,18,21,스위치,SWITCH,,112,2021,20230104,개봉,장편,,,,기타,한국,마대윤,권상우|오정세|이민정|박소이|김준,(주)하이브미디어코프,롯데컬처웍스(주)롯데엔터테인먼트
일별 박스오피스,20230123~20230123,2023-01-23,2023-01-23,9,9,-2,OLD,20215315,스위치,2023-01-04,2023-01-23,92546893,1.0,6086498,7.0,3882685205,10675,935,9.6,407206,206,409,19,21,스위치,SWITCH,,112,2021,20230104,개봉,장편,,,,기타,한국,마대윤,권상우|오정세|이민정|박소이|김준,(주)하이브미디어코프,롯데컬처웍스(주)롯데엔터테인먼트
일별 박스오피스,20230124~20230124,2023-01-24,2023-01-24,10,10,-1,OLD,20215315,스위치,2023-01-04,2023-01-24,53808291,0.8,-38738602,-41.9,3936493496,5913,-4762,-44.6,413119,198,383,20,21,스위치,SWITCH,,112,2021,20230104,개봉,장편,,,,기타,한국,마대윤,권상우|오정세|이민정|박소이|김준,(주)하이브미디어코프,롯데컬처웍스(주)롯데엔터테인먼트
일별 박스오피스,20230104~20230104,2023-01-04,2023-01-04,3,3,5,OLD,20224109,장화신은 고양이: 끝내주는 모험,2023-01-04,2023-01-04,447599582,13.4,420527582,1553.4,534727582,49520,46512,1546.3,58717,783,2340,0,21,장화신은 고양이: 끝내주는 모험,Puss in Boots: The Last Wish,,102,2022,20230104,개봉,장편,,,,애니메이션,미국,조엘 크로포드,안토니오 반데라스|셀마 헤이엑|올리비아 콜맨|하비 길렌|샘슨 카요,,유니버설픽쳐스인터내셔널 코리아(유)
일별 박스오피스,20230105~20230105,2023-01-05,2023-01-05,4,4,-1,OLD,20224109,장화신은 고양이: 끝내주는 모험,2023-01-04,2023-01-05,346066147,11.6,-101533435,-22.7,880793729,38467,-11053,-22.3,97184,793,2297,1,21,장화신은 고양이: 끝내주는 모험,Puss in Boots: The Last Wish,,102,2022,20230104,개봉,장편,,,,애니메이션,미국,조엘 크로포드,안토니오 반데라스|셀마 헤이엑|올리비아 콜맨|하비 길렌|샘슨 카요,,유니버설픽쳐스인터내셔널 코리아(유)
일별 박스오피스,20230106~20230106,2023-01-06,2023-01-06,4,4,0,OLD,20224109,장화신은 고양이: 끝내주는 모험,2023-01-04,2023-01-06,382077217,9.9,36011070,10.4,1262870946,41017,2550,6.6,138201,804,2347,2,21,장화신은 고양이: 끝내주는 모험,Puss in Boots: The Last Wish,,102,2022,20230104,개봉,장편,,,,애니메이션,미국,조엘 크로포드,안토니오 반데라스|셀마 헤이엑|올리비아 콜맨|하비 길렌|샘슨 카요,,유니버설픽쳐스인터내셔널 코리아(유)
일별 박스오피스,20230107~20230107,2023-01-07,2023-01-07,4,4,0,OLD,20224109,장화신은 고양이: 끝내주는 모험,2023-01-04,2023-01-07,888433225,10.9,506356008,132.5,2151304171,91168,50151,122.3,229369,922,2677,3,21,장화신은 고양이: 끝내주는 모험,Puss in Boots: The Last Wish,,102,2022,20230104,개봉,장편,,,,애니메이션,미국,조엘 크로포드,안토니오 반데라스|셀마 헤이엑|올리비아 콜맨|하비 길렌|샘슨 카요,,유니버설픽쳐스인터내셔널 코리아(유)
일별 박스오피스,20230108~20230108,2023-01-08,2023-01-08,4,4,0,OLD,20224109,장화신은 고양이: 끝내주는 모험,2023-01-04,2023-01-08,843131365,11.4,-45301860,-5.1,2994435536,86726,-4442,-4.9,316095,924,2611,4,21,장화신은 고양이: 끝내주는 모험,Puss in Boots: The Last Wish,,102,2022,20230104,개봉,장편,,,,애니메이션,미국,조엘 크로포드,안토니오 반데라스|셀마 헤이엑|올리비아 콜맨|하비 길렌|샘슨 카요,,유니버설픽쳐스인터내셔널 코리아(유)
일별 박스오피스,20230109~20230109,2023-01-09,2023-01-09,4,4,0,OLD,20224109,장화신은 고양이: 끝내주는 모험,2023-01-04,2023-01-09,193221924,8.3,-649909441,-77.1,3187657460,21071,-65655,-75.7,337166,764,2131,5,21,장화신은 고양이: 끝내주는 모험,Puss in Boots: The Last Wish,,102,2022,20230104,개봉,장편,,,,애니메이션,미국,조엘 크로포드,안토니오 반데라스|셀마 헤이엑|올리비아 콜맨|하비 길렌|샘슨 카요,,유니버설픽쳐스인터내셔널 코리아(유)
일별 박스오피스,20230110~20230110,2023-01-10,2023-01-10,4,4,0,OLD,20224109,장화신은 고양이: 끝내주는 모험,2023-01-04,2023-01-10,202416907,9.1,9194983,4.8,3390074367,22556,1485,7.0,359722,785,2112,6,21,장화신은 고양이: 끝내주는 모험,Puss in Boots: The Last Wish,,102,2022,20230104,개봉,장편,,,,애니메이션,미국,조엘 크로포드,안토니오 반데라스|셀마 헤이엑|올리비아 콜맨|하비 길렌|샘슨 카요,,유니버설픽쳐스인터내셔널 코리아(유)
일별 박스오피스,20230111~20230111,2023-01-11,2023-01-11,4,4,0,OLD,20224109,장화신은 고양이: 끝내주는 모험,2023-01-04,2023-01-11,174001468,8.0,-28415439,-14.0,3564075835,19414,-3142,-13.9,379136,715,1856,7,21,장화신은 고양이: 끝내주는 모험,Puss in Boots: The Last Wish,,102,2022,20230104,개봉,장편,,,,애니메이션,미국,조엘 크로포드,안토니오 반데라스|셀마 헤이엑|올리비아 콜맨|하비 길렌|샘슨 카요,,유니버설픽쳐스인터내셔널 코리아(유)
일별 박스오피스,20230112~20230112,2023-01-12,2023-01-12,4,4,0,OLD,20224109,장화신은 고양이: 끝내주는 모험,2023-01-04,2023-01-12,178725111,8.8,4723643,2.7,3742800946,20037,623,3.2,399173,734,1856,8,21,장화신은 고양이: 끝내주는 모험,Puss in Boots: The Last Wish,,102,2022,20230104,개봉,장편,,,,애니메이션,미국,조엘 크로포드,안토니오 반데라스|셀마 헤이엑|올리비아 콜맨|하비 길렌|샘슨 카요,,유니버설픽쳐스인터내셔널 코리아(유)
일별 박스오피스,20230113~20230113,2023-01-13,2023-01-13,4,4,0,OLD,20224109,장화신은 고양이: 끝내주는 모험,2023-01-04,2023-01-13,208804929,7.5,30079818,16.8,3951605875,22563,2526,12.6,421736,752,1845,9,21,장화신은 고양이: 끝내주는 모험,Puss in Boots: The Last Wish,,102,2022,20230104,개봉,장편,,,,애니메이션,미국,조엘 크로포드,안토니오 반데라스|셀마 헤이엑|올리비아 콜맨|하비 길렌|샘슨 카요,,유니버설픽쳐스인터내셔널 코리아(유)
일별 박스오피스,20230114~20230114,2023-01-14,2023-01-14,4,4,0,OLD,20224109,장화신은 고양이: 끝내주는 모험,2023-01-04,2023-01-14,595657570,9.4,386852641,185.3,4547263445,61320,38757,171.8,483056,814,2050,10,21,장화신은 고양이: 끝내주는 모험,Puss in Boots: The Last Wish,,102,2022,20230104,개봉,장편,,,,애니메이션,미국,조엘 크로포드,안토니오 반데라스|셀마 헤이엑|올리비아 콜맨|하비 길렌|샘슨 카요,,유니버설픽쳐스인터내셔널 코리아(유)
일별 박스오피스,20230115~20230115,2023-01-15,2023-01-15,4,4,0,OLD,20224109,장화신은 고양이: 끝내주는 모험,2023-01-04,2023-01-15,558153592,10.0,-37503978,-6.3,5105417037,57323,-3997,-6.5,540379,814,2024,11,21,장화신은 고양이: 끝내주는 모험,Puss in Boots: The Last Wish,,102,2022,20230104,개봉,장편,,,,애니메이션,미국,조엘 크로포드,안토니오 반데라스|셀마 헤이엑|올리비아 콜맨|하비 길렌|샘슨 카요,,유니버설픽쳐스인터내셔널 코리아(유)
일별 박스오피스,20230116~20230116,2023-01-16,2023-01-16,4,4,0,OLD,20224109,장화신은 고양이: 끝내주는 모험,2023-01-04,2023-01-16,128690185,7.4,-429463407,-76.9,5234107222,14271,-43052,-75.1,554650,667,1598,12,21,장화신은 고양이: 끝내주는 모험,Puss in Boots: The Last Wish,,102,2022,20230104,개봉,장편,,,,애니메이션,미국,조엘 크로포드,안토니오 반데라스|셀마 헤이엑|올리비아 콜맨|하비 길렌|샘슨 카요,,유니버설픽쳐스인터내셔널 코리아(유)
일별 박스오피스,20230117~20230117,2023-01-17,2023-01-17,4,4,0,OLD,20224109,장화신은 고양이: 끝내주는 모험,2023-01-04,2023-01-17,141579177,8.4,12888992,10.0,5375686399,15993,1722,12.1,570643,688,1673,13,21,장화신은 고양이: 끝내주는 모험,Puss in Boots: The Last Wish,,102,2022,20230104,개봉,장편,,,,애니메이션,미국,조엘 크로포드,안토니오 반데라스|셀마 헤이엑|올리비아 콜맨|하비 길렌|샘슨 카요,,유니버설픽쳐스인터내셔널 코리아(유)
일별 박스오피스,20230118~20230118,2023-01-18,2023-01-18,6,6,-2,OLD,20224109,장화신은 고양이: 끝내주는 모험,2023-01-04,2023-01-18,67207091,2.6,-74372086,-52.5,5442893490,7838,-8155,-51.0,578481,416,532,14,21,장화신은 고양이: 끝내주는 모험,Puss in Boots: The Last Wish,,102,2022,20230104,개봉,장편,,,,애니메이션,미국,조엘 크로포드,안토니오 반데라스|셀마 헤이엑|올리비아 콜맨|하비 길렌|샘슨 카요,,유니버설픽쳐스인터내셔널 코리아(유)
일별 박스오피스,20230119~20230119,2023-01-19,2023-01-19,6,6,0,OLD,20224109,장화신은 고양이: 끝내주는 모험,2023-01-04,2023-01-19,67282636,3.2,75545,0.1,5510176126,7787,-51,-0.7,586268,425,555,15,21,장화신은 고양이: 끝내주는 모험,Puss in Boots: The Last Wish,,102,2022,20230104,개봉,장편,,,,애니메이션,미국,조엘 크로포드,안토니오 반데라스|셀마 헤이엑|올리비아 콜맨|하비 길렌|샘슨 카요,,유니버설픽쳐스인터내셔널 코리아(유)
일별 박스오피스,20230120~20230120,2023-01-20,2023-01-20,6,6,0,OLD,20224109,장화신은 고양이: 끝내주는 모험,2023-01-04,2023-01-20,82613848,2.4,15331212,22.8,5592789974,8913,1126,14.5,595181,458,599,16,21,장화신은 고양이: 끝내주는 모험,Puss in Boots: The Last Wish,,102,2022,20230104,개봉,장편,,,,애니메이션,미국,조엘 크로포드,안토니오 반데라스|셀마 헤이엑|올리비아 콜맨|하비 길렌|샘슨 카요,,유니버설픽쳐스인터내셔널 코리아(유)
일별 박스오피스,20230121~20230121,2023-01-21,2023-01-21,6,6,0,OLD,20224109,장화신은 고양이: 끝내주는 모험,2023-01-04,2023-01-21,195712698,3.4,113098850,136.9,5788502672,19840,10927,122.6,615021,641,877,17,21,장화신은 고양이: 끝내주는 모험,Puss in Boots: The Last Wish,,102,2022,20230104,개봉,장편,,,,애니메이션,미국,조엘 크로포드,안토니오 반데라스|셀마 헤이엑|올리비아 콜맨|하비 길렌|샘슨 카요,,유니버설픽쳐스인터내셔널 코리아(유)
일별 박스오피스,20230122~20230122,2023-01-22,2023-01-22,6,6,0,OLD,20224109,장화신은 고양이: 끝내주는 모험,2023-01-04,2023-01-22,180275625,2.6,-15437073,-7.9,5968778297,17610,-2230,-11.2,632631,614,828,18,21,장화신은 고양이: 끝내주는 모험,Puss in Boots: The Last Wish,,102,2022,20230104,개봉,장편,,,,애니메이션,미국,조엘 크로포드,안토니오 반데라스|셀마 헤이엑|올리비아 콜맨|하비 길렌|샘슨 카요,,유니버설픽쳐스인터내셔널 코리아(유)
일별 박스오피스,20230123~20230123,2023-01-23,2023-01-23,6,6,0,OLD,20224109,장화신은 고양이: 끝내주는 모험,2023-01-04,2023-01-23,331241711,3.5,150966086,83.7,6300020008,33109,15499,88.0,665740,643,884,19,21,장화신은 고양이: 끝내주는 모험,Puss in Boots: The Last Wish,,102,2022,20230104,개봉,장편,,,,애니메이션,미국,조엘 크로포드,안토니오 반데라스|셀마 헤이엑|올리비아 콜맨|하비 길렌|샘슨 카요,,유니버설픽쳐스인터내셔널 코리아(유)
일별 박스오피스,20230124~20230124,2023-01-24,2023-01-24,6,6,0,OLD,20224109,장화신은 고양이: 끝내주는 모험,2023-01-04,2023-01-24,340290323,4.8,9048612,2.7,6640310331,34229,1120,3.4,699969,644,880,20,21,장화신은 고양이: 끝내주는 모험,Puss in Boots: The Last Wish,,102,2022,20230104,개봉,장편,,,,애니메이션,미국,조엘 크로포드,안토니오 반데라스|셀마 헤이엑|올리비아 콜맨|하비 길렌|샘슨 카요,,유니버설픽쳐스인터내셔널 코리아(유)
