movieCd,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,targetDt,openDt,movieNm_detail,movieNmEn,showTm,prdtYear,genres,nations,directors,actors,distributors,누적관람객수,log_누적관람객수,log_salesAmt,log_salesAcc,log_audiAcc,log_showCnt,log_scrnCnt,days_since_open,sales_per_screen,sales_per_show,screen_per_show,has_main_director,has_main_actor,has_main_genre,google_keyword,google_trend_max,google_trend_ratio,overview,plot_sentiment_score,log_google_trend_ratio,plot_emotion_sadness,plot_emotion_neutral,plot_emotion_fear,plot_emotion_disgust,plot_emotion_anger,plot_emotion_joy,plot_emotion_surprise
20198403,53634020,4.8,-1844790,-3.3,703309590.0,6529,-155,-2.3,80608,424,945,2019-04-16,2019-04-10,파이브 피트,Five Feet Apart,116,2019,"['드라마', '멜로/로맨스']",미국,['저스틴 밸도니'],"['콜 스프로즈', '헤일리 루 리차드슨', '클레어 폴라니', '파민더 나그라', '모이세스 아리아스']",(주)누리픽쳐스|(주)케이티알파,61614,11.02866063,17.79769414,20.37130774,11.29736558,6.852242569,6.052089169,6,126495.3302,56755.57672,0.448677249,0,0,0,파이브 피트,0,0.0,"Seventeen-year-old Stella spends most of her time in the hospital as a cystic fibrosis patient. Her life is full of routines, boundaries and self-control — all of which get put to the test when she meets Will, an impossibly charming teen who has the same illness. There's an instant flirtation, though restrictions dictate that they must maintain a safe distance between them. As their connection intensifies, so does the temptation to throw the rules out the window and embrace that attraction.",0.9945390820503236,0.0,0.008057430386543274,0.8703270554542542,0.006900484208017588,0.03955283761024475,0.008798236027359962,0.061375126242637634,0.004988859873265028
20196244,35246180,3.4,-161282010,-82.1,5612437837.0,4207,-17724,-80.8,641178,462,954,2019-04-15,2019-04-03,샤잠!,SHAZAM!,131,2019,['액션'],미국,['데이비드 F. 샌드버그'],"['제커리 리바이', '애셔 앤젤', '잭 딜런 그레이저', '마크 스트롱']",워너브러더스 코리아(주),640376,13.36981234,17.37786774,22.44825101,13.37106395,6.86171134,6.137727054,12,76290.4329,36945.68134,0.48427673,0,0,1,샤잠!,100,15.60710384,A boy is given the ability to become an adult superhero in times of need with a single magic word.,0.9987503290176392,2.809830545990038,0.003940602298825979,0.89689701795578,0.001267281943000853,0.00457393191754818,0.005217950791120529,0.06233092024922371,0.0257722157984972
20197423,46108760,4.5,-115655440,-71.5,809656436.0,5508,-12350,-69.2,92642,442,1086,2019-04-15,2019-04-10,공포의 묘지,Pet Sematary,100,2018,"['공포(호러)', '스릴러']",미국,"['케빈 콜쉬', '데니스 위드미어']","['제이슨 클락', '존 리스고', '에이미 세이메츠']",롯데컬처웍스(주)롯데엔터테인먼트,92035,11.42993508,17.64651353,20.51212056,11.43650868,6.991176887,6.09356977,5,104318.4615,42457.42173,0.406998158,0,0,1,공포의 묘지,0,0.0,"Dr. Louis Creed and his wife, Rachel, move from Boston to Ludlow, in rural Maine, with their two young children. Hidden in the woods near the new family home, Ellie, their eldest daughter, discovers a mysterious cemetery where the pets of community members are buried.",0.9783266186714172,0.0,0.04484181106090546,0.13715647161006927,0.43434733152389526,0.14531442523002625,0.012092900462448597,0.005865796934813261,0.2203812450170517
20196025,14984400,1.3,735920,5.2,2416468102.0,2000,158,8.6,300095,242,335,2019-04-09,2019-03-27,덤보,Dumbo,111,2018,"['가족', '판타지']",미국,['팀 버튼'],"['콜린 파렐', '마이클 키튼', '대니 드비토', '에바 그린']",월트디즈니컴퍼니코리아 유한책임회사,299903,12.6112177,16.52252028,21.60557285,12.6118577,5.81711116,5.493061443,13,61919.00826,44729.55224,0.72238806,0,0,0,덤보,100,5428571.429,"A young elephant, whose oversized ears enable him to fly, helps save a struggling circus, but when the circus plans a new venture, Dumbo and his friends discover dark secrets beneath its shiny veneer.",-0.5009968876838684,15.507186752924802,0.2401583343744278,0.15617582201957703,0.08168458938598633,0.265555739402771,0.03548269346356392,0.20947223901748657,0.011470555327832699
20198146,7695140,0.7,-5329540,-40.9,294761731.0,1029,-461,-30.9,36252,51,77,2019-04-08,2019-03-27,콜레트,COLETTE,112,2018,['드라마'],영국|미국|헝가리,['워시 웨스트모어랜드'],"['키이라 나이틀리', '도미닉 웨스트', '엘리너 톰린슨']",(주)넥스트엔터테인먼트월드(NEW)|(주)팬엔터테인먼트,27544,10.22357631,15.85609965,19.5016779,10.49827742,4.356708827,3.951243719,12,150885.098,99936.88312,0.662337662,0,0,0,콜레트,0,0.0,"After marrying a successful Parisian writer known commonly as Willy, Sidonie-Gabrielle Colette is transplanted from her childhood home in rural France to the intellectual and artistic splendor of Paris. Soon after, Willy convinces Colette to ghostwrite for him. She pens a semi-autobiographical novel about a witty and brazen country girl named Claudine, sparking a bestseller and a cultural sensation. After its success, Colette and Willy become the talk of Paris and their adventures inspire additional Claudine novels.",0.9995976090431212,0.0,0.0033184338826686144,0.13857734203338623,0.009504403918981552,0.02605707198381424,0.044400930404663086,0.7526314854621887,0.025510359555482864
20197846,19908900,1.3,-4086880,-17.0,2239150478.0,2596,-495,-16.0,260136,291,440,2019-04-02,2019-03-20,악질경찰,Jo Pil-ho: The Dawning Rage,127,2018,"['범죄', '드라마']",한국,['이정범'],"['이선균', '전소니', '박해준', '송영창', '박병은']",워너브러더스 코리아(주),258314,12.46193505,16.80667748,21.52936238,12.46896369,6.089044875,5.676753802,13,68415.46392,45247.5,0.661363636,0,1,1,악질경찰,0,0.0,"On the run from a dogged internal affairs agent, a corrupt cop reluctantly teams up with a defiant teen to unravel a conspiracy before it's too late.",-0.970382034778595,0.0,0.03502125293016434,0.2285613864660263,0.027701061218976974,0.43569135665893555,0.2664341330528259,0.004892651457339525,0.0016981336520984769
20197987,16031700,0.9,-21286300,-57.0,199834300.0,1939,-2058,-51.5,24030,106,245,2019-04-01,2019-03-27,더 길티,The Guilty,88,2018,['스릴러'],덴마크,['구스타브 몰러'],['야곱 세데르그렌'],(주)팝엔터테인먼트,16653,9.720405707,16.59007863,19.11299909,10.08709994,5.505331536,4.672828834,5,151242.4528,65435.5102,0.432653061,0,0,1,더 길티,100,1528571.429,A demoted police officer assigned to a call dispatch desk is conflicted when he receives an emergency phone call from a kidnapped woman.,-0.9994137287139891,14.239844804862589,0.00668830331414938,0.013650886714458466,0.00996026024222374,0.8326011300086975,0.13488814234733582,0.000516883039381355,0.0016943523660302162
20197356,10424550,0.7,-1827500,-14.9,801569659.0,1465,-191,-11.5,96597,105,171,2019-03-26,2019-03-14,라스트 미션,The Mule,116,2018,['드라마'],미국,['클린트 이스트우드'],"['클린트 이스트우드', '타이사 파미가', '브래들리 쿠퍼', '마이클 페나']",워너브러더스 코리아(주),95290,11.46469065,16.15967426,20.50208244,11.47831332,5.147494477,4.663439094,12,99281.42857,60962.2807,0.614035088,0,0,0,라스트 미션,0,0.0,"Earl Stone, a man in his eighties, is broke, alone, and facing foreclosure of his business when he is offered a job that simply requires him to drive. Easy enough, but, unbeknownst to Earl, he's just signed on as a drug courier for a Mexican cartel. He does so well that his cargo increases exponentially, and Earl hit the radar of hard-charging DEA agent Colin Bates.",0.997495710849762,0.0,0.7414335012435913,0.10521404445171356,0.021470852196216583,0.039828456938266754,0.07722750306129456,0.0032936290372163057,0.01153203658759594
20182588,12402000,0.7,12402000,100.0,864747757.0,1378,1378,100.0,106521,4,5,2019-03-25,2019-01-16,미래의 미라이,MIRAI,97,2018,['애니메이션'],일본,['호소다 마모루'],"['쿠로키 하루', '카미시라이시 모카', '야쿠쇼 코지', '후쿠야마 마사하루']",메가박스중앙(주) 플러스엠 엔터테인먼트,88939,11.39571726,16.33336839,20.57794841,11.57610682,1.791759469,1.609437912,68,3100500.0,2480400.0,0.8,0,0,0,미래의 미라이,0,0.0,"Unhappy after his new baby sister displaces him, four-year-old Kun begins meeting people and pets from his family's history in their unique house in order to help him become the big brother he was meant to be.",0.5065392851829529,0.0,0.9761177897453308,0.0040883650071918964,0.0004336863348726183,0.0033482126891613007,0.005800808314234018,0.002569832606241107,0.007641259115189314
20185485,10968000,0.4,10914500,20400.9,86262497485.0,1218,1210,15125.0,9945756,6,6,2019-03-20,2018-10-31,보헤미안 랩소디,Bohemian Rhapsody,134,2018,['드라마'],미국,['브라이언 싱어'],"['라미 말렉', '조셉 마젤로', '마이크 마이어스', '루시 보인턴']",월트디즈니컴퍼니코리아 유한책임회사|이십세기폭스코리아(주),9910121,16.10906722,16.21049259,25.18066078,16.11265659,1.945910149,1.945910149,140,1828000.0,1828000.0,1.0,0,0,0,보헤미안 랩소디,0,0.0,"Singer Freddie Mercury, guitarist Brian May, drummer Roger Taylor and bass guitarist John Deacon take the music world by storm when they form the rock 'n' roll band Queen in 1970. Hit songs become instant classics. When Mercury's increasingly wild lifestyle starts to spiral out of control, Queen soon faces its greatest challenge yet – finding a way to keep the band together amid the success and excess.",0.9972255229949952,0.0,0.013810772448778152,0.33018264174461365,0.36101314425468445,0.006923513486981392,0.0997486561536789,0.06944380700588226,0.11887744814157486
20185881,30369050,2.4,-441050,-1.4,20426848871.0,4121,125,3.1,2527267,367,650,2019-03-19,2019-02-13,증인,Innocent Witness,129,2018,['드라마'],한국,['이한'],"['정우성', '김향기', '정우성', '이규형', '염혜란']",롯데컬처웍스(주)롯데엔터테인먼트,2510702,14.73607335,17.22893459,23.74011599,14.74264944,6.478509642,5.908082938,34,82749.45504,46721.61538,0.564615385,0,1,0,증인,0,0.0,"An old man is found dead, and his housekeeper is charged with the murder. Her defense attorney is surprised to learn the only witness to the crime is a teenage girl with autism.",0.9947009086608888,0.0,0.11545833945274353,0.020742664113640785,0.005170049611479044,0.09571683406829834,0.04890064150094986,0.00170273391995579,0.7123087644577026
20177539,17355270,1.4,-2224840,-11.4,19978963414.0,2149,-227,-9.6,2394285,272,427,2019-03-19,2019-02-20,사바하,SVAHA : THE SIXTH FINGER,122,2018,"['미스터리', '스릴러']",한국,['장재현'],"['이정재', '박정민', '이재인', '유지태', '정진영']",(주)씨제이이엔엠,2390310,14.68693404,16.66940682,23.71794573,14.68859562,6.059123196,5.609471795,27,63806.13971,40644.66042,0.637002342,0,1,1,사바하,0,0.0,"Pastor Park, the head of a religious investigation center that exposes cults and cult leaders, begins looking into a suspicious new religion called Deer Mount.",-0.9271728992462158,0.0,0.006073704920709133,0.20523372292518616,0.7055750489234924,0.02176116593182087,0.01743653416633606,0.0027020371053367853,0.04121774435043335
20182530,37019810,2.9,2674830,7.8,140000000000.0,4813,282,6.2,16252575,340,579,2019-03-19,2019-01-23,극한직업,Extreme Job,111,2018,['코미디'],한국,['이병헌'],"['류승룡', '이하늬', '진선규', '이동휘', '공명']",(주)씨제이이엔엠,16236130,16.60274963,17.42696376,25.66490826,16.60376198,6.363028104,5.831882477,55,108881.7941,63937.49568,0.587219344,0,1,1,극한직업,0,0.0,"A drug squad attempts to take down a criminal organization and they must go undercover to do so, so they begin working at a chicken restaurant, that becomes famous for its delicious chicken. Due to the unexpected popularity, the detectives find themselves in a situation they never expected.",0.9863892197608948,0.0,0.005007828585803509,0.46564099192619324,0.04174067825078964,0.024292688816785812,0.026982394978404045,0.07891174405813217,0.3574236035346985
20180937,19145460,1.1,1173920,6.5,1179520730.0,2411,64,2.7,140675,91,180,2019-03-13,2019-02-21,더 페이버릿: 여왕의 여자,THE FAVOURITE,119,2018,['드라마'],미국,['요르고스 란티모스'],"['올리비아 콜맨', '엠마 스톤', '레이첼 와이즈', '니콜라스 홀트', '마크 게티스']",이십세기폭스코리아(주)|월트디즈니컴퍼니코리아 유한책임회사,111199,11.61908566,16.76757622,20.88837403,11.85421465,5.198497031,4.521788577,20,210389.6703,106363.6667,0.505555556,0,0,0,더 페이버릿: 여왕의 여자,0,0.0,"England, early 18th century. The close relationship between Queen Anne and Sarah Churchill is threatened by the arrival of Sarah's cousin, Abigail Hill, resulting in a bitter rivalry between the two cousins to be the Queen's favourite.",-0.9929226636886596,0.0,0.0033825321588665247,0.004292077850550413,0.9657912850379944,0.003474960569292307,0.02026887983083725,0.0013715570094063878,0.0014187013730406761
20195743,42297810,0.5,8936510,26.8,2090550630.0,5253,978,22.9,281705,169,198,2019-03-10,2019-02-20,신데렐라:마법 반지의 비밀,Cinderella and The Secret Prince,87,2018,"['애니메이션', '판타지']",미국,['린 사우더랜드'],"['사문영', '김혜성', '남도형', '시영준', '김경희']",예지림엔터테인먼트,275356,12.52582372,17.56024589,21.46069333,12.54861925,5.293304825,5.135798437,18,250282.8994,213625.303,0.853535354,0,0,0,신데렐라:마법 반지의 비밀,0,0.0,Cinderella discovers a secret that could shake their world: an evil witch turned the prince into a mouse and replaced him with a look-alike. Cinderella and her friends must save the real prince and help him defeat the evil witch.,0.997694194316864,0.0,0.022589044645428658,0.08331470191478729,0.663007378578186,0.11582985520362854,0.09060534089803696,0.0051406146958470345,0.019513029605150223
20195789,15934000,1.3,-754650,-4.5,261466850.0,2055,-121,-5.6,32759,183,295,2019-03-05,2019-02-27,빠삐용,Papillon,133,2017,"['범죄', '드라마']",미국,['마이클 노어'],"['찰리 허냄', '라미 말렉']",(주)드림팩트엔터테인먼트,4231,8.350429974,16.58396581,19.38181807,10.39696354,5.690359454,5.214935758,6,87071.03825,54013.55932,0.620338983,0,0,1,빠삐용,0,0.0,"Henri “Papillon” Charrière, a safecracker from the Parisian underworld, is wrongfully convicted and sentenced to life imprisonment in the penal colony of French Guiana, where he forges a strong friendship with Louis Dega, a counterfeiter who needs his protection.",0.9963452219963074,0.0,0.14634528756141663,0.03449780493974686,0.0062988391146063805,0.4699436128139496,0.33821508288383484,0.003237492172047496,0.0014618992572650313
20188282,47185190,1.2,-43906690,-48.2,18254077957.0,7721,-4110,-34.7,1914981,169,261,2019-02-27,2019-02-05,알리타: 배틀 엔젤,Alita: Battle Angel,121,2018,"['액션', '어드벤처', '멜로/로맨스', 'SF', '스릴러']",미국,['로버트 로드리게즈'],"['크리스토프 왈츠', '에드 스크레인']",월트디즈니컴퍼니코리아 유한책임회사|이십세기폭스코리아(주),1912464,14.46390354,17.66959065,23.62765434,14.46521878,5.568344504,5.135798437,22,279202.3077,180786.1686,0.647509579,0,0,1,알리타: 배틀 엔젤,0,0.0,"When Alita awakens with no memory of who she is in a future world she does not recognize, she is taken in by Ido, a compassionate doctor who realizes that somewhere in this abandoned cyborg shell is the heart and soul of a young woman with an extraordinary past.",0.9739105105400084,0.0,0.029171349480748177,0.4631919860839844,0.1945413053035736,0.034647319465875626,0.009092526510357857,0.08551819622516632,0.18383735418319702
20185576,43740420,1.7,-5093840,-10.4,737660667.0,5721,-560,-8.9,90305,432,842,2019-02-26,2019-02-20,콜드 체이싱,Cold Pursuit,118,2019,['액션'],영국,['한스 페터 몰란트'],"['리암 니슨', '톰 베이트먼', '윌리엄 포사이스', '에미 로섬', '로라 던']",(주)제이앤씨미디어그룹|TCO(주)더콘텐츠온,90018,11.40777604,17.5937832,20.41899448,11.41095918,6.736966958,6.070737728,6,101250.9722,51948.24228,0.513064133,0,0,1,콜드 체이싱,0,0.0,"The quiet family life of Nels Coxman, a snowplow driver, is upended after his son's murder. Nels begins a vengeful hunt for Viking, the drug lord he holds responsible for the killing, eliminating Viking's associates one by one. As Nels draws closer to Viking, his actions bring even more unexpected and violent consequences, as he proves that revenge is all in the execution.",-0.5305027961730957,0.0,0.006276064086705446,0.009639832191169262,0.03567391261458397,0.03530735895037651,0.9110035300254822,0.0009469747892580926,0.0011521111009642482
20184888,43402200,1.6,5792970,15.4,1708907660.0,5886,1077,22.4,210214,244,352,2019-02-26,2019-02-14,메리 포핀스 리턴즈,Mary Poppins Returns,130,2018,"['판타지', '뮤지컬']",미국,['롭 마샬'],"['에밀리 블런트', '린-마누엘 미란다', '벤 위쇼', '에밀리 모티머', '줄리 월터스']",월트디즈니컴퍼니코리아 유한책임회사,194684,12.17913815,17.58602071,21.25912021,12.2558861,5.866468057,5.501258211,12,177877.8689,123301.7045,0.693181818,0,1,0,메리 포핀스 리턴즈,0,0.0,"Mary Poppins returns to the Banks family and helps them evade grave dangers by taking them on magical, musical adventures.",0.9998254179954528,0.0,0.017616404220461845,0.5632002353668213,0.24765200912952423,0.0029704927001148462,0.005133478902280331,0.14947980642318726,0.013947623781859875
20195915,45708820,1.7,-36717430,-44.5,3323115690.0,5746,-3852,-40.1,398143,290,483,2019-02-25,2019-02-14,해피 데스데이 2 유,Happy Death Day 2 U,100,2018,"['공포(호러)', '코미디']",미국,['크리스토퍼 랜던'],"['제시카 로테', '이스라엘 브로우사드']",유니버설픽쳐스인터내셔널 코리아(유),397929,12.89403139,17.63780186,21.92416864,12.89456903,6.182084907,5.673323267,11,157616.6207,94635.2381,0.600414079,0,0,1,해피 데스데이 2 유,0,0.0,"Collegian Tree Gelbman wakes up in horror to learn that she's stuck in a parallel universe. Her boyfriend Carter is now with someone else, and her friends and fellow students seem to be completely different versions of themselves. When Tree discovers that Carter's roommate has been altering time, she finds herself once again the target of a masked killer. When the psychopath starts to go after her inner circle, Tree soon realizes that she must die over and over again to save everyone.",-0.9402406215667723,0.0,0.0034064173232764006,0.01097741536796093,0.9659979343414307,0.008226127363741398,0.003749409457668662,0.0010837968438863754,0.006558838300406933
20195984,21860950,0.8,-40111950,-64.7,260396730.0,2711,-4323,-61.5,30441,188,271,2019-02-18,2019-02-14,드래곤볼 슈퍼: 브로리,Dragon Ball Super: Broly,99,2018,['애니메이션'],일본,['나가미네 타츠야'],"['노자와 마사코', '호리카와 료']",(주)이수C&E,30050,10.31065122,16.90021254,19.37771691,10.32357851,5.605802066,5.241747015,4,116281.6489,80667.71218,0.693726937,0,0,0,드래곤볼 슈퍼: 브로리,0,0.0,"Earth is peaceful following the Tournament of Power. Realizing that the universes still hold many more strong people yet to see, Goku spends all his days training to reach even greater heights. Then one day, Goku and Vegeta are faced by a Saiyan called 'Broly' who they've never seen before. The Saiyans were supposed to have been almost completely wiped out in the destruction of Planet Vegeta, so what's this one doing on Earth? This encounter between the three Saiyans who have followed completely different destinies turns into a stupendous battle, with even Frieza (back from Hell) getting caught up in the mix.",0.7979410886764526,0.0,0.010944276116788387,0.7607549428939819,0.017394905909895897,0.017714854329824448,0.029738493263721466,0.018867645412683487,0.14458489418029785
20180868,40672100,1.0,-53009860,-56.6,15065727778.0,5088,-6705,-56.9,1807687,207,347,2019-02-14,2019-01-30,뺑반,Hit-and-Run Squad,133,2018,"['범죄', '액션']",한국,['한준희'],"['공효진', '류준열', '조정석', '유연수', '염정아']",(주)쇼박스,1802140,14.40448596,17.52105294,23.43568832,14.40755924,5.85220248,5.33753808,15,196483.5749,117210.6628,0.596541787,0,1,1,뺑반,0,0.0,"Min-jae, a rookie police officer with a natural born talent for driving, is assigned to the perfect team: the Hit-and-Run Squad. But at the same time, for police detective Si-yeon, it is a place she is unjustly demoted to for doing her job. The two team up to arrest the rich and powerful speed maniac Jae-chul who is suspected of committing crimes for his obsession for speed.",-0.6479407548904419,0.0,0.03779882565140724,0.042449645698070526,0.00288558891043067,0.18198157846927643,0.7299402356147766,0.001084958203136921,0.0038591574411839247
20176251,15011060,0.1,707330,4.9,16383495417.0,1994,127,6.8,1912796,64,88,2019-02-04,2019-01-09,내안의 그놈,The Dude in Me,122,2018,"['판타지', '코미디']",한국,['강효진'],"['박성웅', '진영', '라미란', '이수민', '이준혁']",(주)메리크리스마스|TCO(주)더콘텐츠온,1889839,14.45200273,16.52429789,23.51954029,14.46407713,4.48863637,4.17438727,26,234547.8125,170580.2273,0.727272727,0,1,1,내안의 그놈,0,0.0,"Dong-hyun is a high school student. One day, he falls from the rooftop and bumps into Pan-soo who is a passerby. Pan-soo is a member of a criminal organization. When the two men wake up in the hospital, they discover that they have switched bodies.",-0.902105152606964,0.0,0.011036965064704418,0.04044904559850693,0.07796656340360641,0.8076550364494324,0.054605040699243546,0.0012472853995859623,0.007040106691420078
20189463,10615380,0.2,-43382080,-80.3,13861161053.0,1626,-5964,-78.6,1751133,62,78,2019-01-30,2019-01-03,주먹왕 랄프 2: 인터넷 속으로,Ralph Breaks the Internet,112,2018,"['애니메이션', '어드벤처', '코미디', '가족']",미국,['리치 무어'],"['존 C. 라일리', '사라 실버맨', '맨디 무어', '크리스틴 벨']",월트디즈니컴퍼니코리아 유한책임회사,1746568,14.37316385,16.17781455,23.3523566,14.37577414,4.369447852,4.143134726,27,171215.8065,136094.6154,0.794871795,0,0,1,주먹왕 랄프 2: 인터넷 속으로,0,0.0,"Video game bad guy Ralph and fellow misfit Vanellope von Schweetz must risk it all by traveling to the World Wide Web in search of a replacement part to save Vanellope's video game, Sugar Rush. In way over their heads, Ralph and Vanellope rely on the citizens of the internet — the netizens — to help navigate their way, including an entrepreneur named Yesss, who is the head algorithm and the heart and soul of trend-making site BuzzzTube.",-0.9955244064331056,0.0,0.008402666077017784,0.7518982291221619,0.17928346991539001,0.007334109861403704,0.030363552272319794,0.006515519227832556,0.016202464699745178
20182544,49305570,1.3,4953060,11.2,4246555602.0,5430,504,10.2,462816,348,695,2019-01-29,2019-01-17,글래스,Glass,129,2018,"['드라마', '미스터리', 'SF', '스릴러']",미국,['M. 나이트 샤말란'],"['제임스 맥어보이', '브루스 윌리스', '사무엘 L. 잭슨', '안야 테일러 조이', '사라 폴슨']",월트디즈니컴퍼니코리아 유한책임회사,462192,13.04373783,17.71354763,22.16937404,13.04508701,6.54534966,5.855071922,12,141682.6724,70943.26619,0.500719424,1,1,1,글래스,0,0.0,"In a series of escalating encounters, former security guard David Dunn uses his supernatural abilities to track Kevin Wendell Crumb, a disturbed man who has twenty-four personalities. Meanwhile, the shadowy presence of Elijah Price emerges as an orchestrator who holds secrets critical to both men.",0.9866231083869934,0.0,0.06953335553407669,0.36548495292663574,0.245285764336586,0.25627046823501587,0.04115980118513107,0.002918797545135021,0.019346822053194046
20182044,18852900,0.5,-15803600,-45.6,524442380.0,3121,-2215,-41.5,72357,127,140,2019-01-23,2019-01-16,구스 베이비,Duck Duck Goose,89,2018,"['애니메이션', '어드벤처', '코미디']",미국,['크리스토퍼 젠킨스'],"['전현무', '유아', '박성광', '짐 개피건', '젠데이아 콜먼']",(주)이수C&E,67424,11.11877115,16.75217736,20.07784612,11.1893813,4.94875989,4.852030264,7,148448.0315,134663.5714,0.907142857,0,0,1,구스 베이비,0,0.0,"After he’s grounded by an injury, a high-flying bachelor is saddled with two wide-eyed orphans as they come face-to-face with the dangers and beauty of the outside world.",0.9814286231994628,0.0,0.9373631477355957,0.019827798008918762,0.023027809336781502,0.007838312536478043,0.00417915778234601,0.006355918478220701,0.001407797448337078
20180290,37573200,1.8,-76562310,-67.1,43997844104.0,4694,-8276,-63.8,5023929,299,447,2019-01-21,2018-12-19,아쿠아맨,AQUAMAN,143,2018,['액션'],미국|호주,['제임스 완'],"['제이슨 모모아', '앰버 허드', '니콜 키드먼', '패트릭 윌슨', '윌렘 데포']",워너브러더스 코리아(주),5003633,15.42567501,17.44180161,24.50740647,15.42972305,6.104793232,5.703782475,33,125662.8763,84056.37584,0.668903803,0,0,1,아쿠아맨,0,0.0,"Half-human, half-Atlantean Arthur Curry is taken on the journey of his lifetime to discover if he is worth of being a king.",-0.8082753419876099,0.0,0.004185449331998825,0.9185164570808411,0.0223234836012125,0.00636147940531373,0.006994422059506178,0.010533705353736877,0.031084952875971794
20186281,23003160,0.9,4075850,21.5,13068805107.0,2956,531,21.9,1558872,243,335,2019-01-15,2018-12-25,범블비,Bumblebee,113,2018,"['액션', '어드벤처', 'SF']",미국,['트래비스 나이트'],"['헤일리 스테인펠드', '파멜라 애들론', '존 시나', '피터 쿨렌', '케네스 최']",롯데컬처웍스(주)롯데엔터테인먼트,1555171,14.25709671,16.9511422,23.29349394,14.25947368,5.81711116,5.497168225,21,94663.20988,68666.14925,0.725373134,0,0,1,범블비,0,0.0,"On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small Californian beach town. Charlie, on the cusp of turning 18 and trying to find her place in the world, discovers Bumblebee, battle-scarred and broken.  When Charlie revives him, she quickly learns this is no ordinary yellow VW bug.",-0.9843153357505798,0.0,0.08169331401586533,0.6606247425079346,0.0561361163854599,0.03414352238178253,0.06170527637004852,0.010187584906816483,0.09550945460796356
20170658,45451550,0.6,-1715680,-3.6,13976452874.0,4834,-259,-5.1,1665200,204,277,2019-01-13,2018-12-26,PMC: 더 벙커,Take Point,124,2018,['액션'],한국,['김병우'],"['하정우', '이선균', '제니퍼 엘', '민무제', '강신철']",(주)씨제이이엔엠,1655750,14.31976524,17.6321575,23.36063981,14.32545639,5.627621114,5.323009979,18,222801.7157,164085.0181,0.736462094,0,1,1,PMC: 더 벙커,0,0.0,"On the day of the U.S. presidential election in 2024, a team of elite mercenaries embark on a secret CIA mission to abduct North Korea's politician in an underground bunker below the Korean Demilitarized Zone. However, they get caught in the crossfire which causes tensions to escalate to the brink of World War III.",-0.918304204940796,0.0,0.008990224450826645,0.015038473531603813,0.8262401223182678,0.013382261618971825,0.1321496218442917,0.001764033455401659,0.0024353263434022665
20184943,24838400,0.6,-9691000,-28.1,60483800.0,2687,-1459,-35.2,6957,162,343,2019-01-11,2019-01-10,빌리어네어 보이즈클럽,Billionaire Boys Club,106,2016,"['드라마', '범죄']",미국,['제임스 콕스'],"['안셀 엘고트', '태런 에저튼', '엠마 로버츠', '제레미 어바인']",(주)키다리이엔티|플레이리스트(주),6833,8.829665433,17.02790144,17.91788614,8.847647356,5.840641657,5.093750201,1,153323.4568,72415.16035,0.472303207,0,0,1,빌리어네어 보이즈클럽,100,0.0,A group of wealthy boys in Los Angeles during the early 1980s establishes a get rich quick scam that turns deadly.,-0.9921829104423524,0.0,0.024980295449495316,0.14929290115833282,0.3773238956928253,0.22790856659412384,0.19903631508350372,0.009783145040273666,0.011674880050122738
20175547,91261950,4.4,5771900,6.8,11924521602.0,11573,785,7.3,1450366,510,961,2019-01-08,2018-12-19,스윙키즈,Swing Kids,133,2018,['드라마'],한국,['강형철'],"['도경수', '박혜수', '자레드 그라임스', '오정세', '김민호']",(주)넥스트엔터테인먼트월드(NEW),1433046,14.1753135,18.32924451,23.20186276,14.18732719,6.869014451,6.23636959,20,178945.0,94965.60874,0.53069719,0,0,0,스윙키즈,100,7942857.143,"Rebellious Ki-soo from North Korea is mesmerized by tap dance in prison camps. Ki-soo joins as a team member of a dance team named 'Swing Kids'. Yet suddenly, their dreams about dancing in prison camps are put in danger.",-0.9425370693206788,15.887783736082756,0.00598242087289691,0.011494132690131664,0.95782071352005,0.0012095948914065957,0.006414471659809351,0.002821881789714098,0.014256780967116356
20183238,26324100,1.3,-25421800,-49.1,5666273776.0,3214,-2448,-43.2,681314,90,166,2019-01-07,2018-12-12,스파이더맨: 뉴 유니버스,Spider-Man: Into the Spider-Verse,116,2018,"['애니메이션', '액션', '가족']",미국,"['로드니 로스맨', '밥 퍼시케티', '피터 램지']","['샤메익 무어', '헤일리 스테인펠드', '니콜라스 케이지', '제이크 존슨', '리브 슈라이버']",소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,643642,13.3748995,17.08599547,22.45779756,13.43178003,5.117993812,4.510859507,26,292490.0,158578.9157,0.542168675,0,0,1,스파이더맨: 뉴 유니버스,0,0.0,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",0.8246312737464905,0.0,0.0064427657052874565,0.0278538279235363,0.37864604592323303,0.0068113249726593494,0.013457156717777252,0.00502035953104496,0.5617685914039612
